gene_name,log2FoldChange.KO_Inf_8h_KO_Mock_8h,padj.KO_Inf_8h_KO_Mock_8h,diff.KO_Inf_8h_KO_Mock_8h,log2FoldChange.WT_Inf_8h_WT_Mock_8h,padj.WT_Inf_8h_WT_Mock_8h,diff.WT_Inf_8h_WT_Mock_8h,mean_KO_Inf_8h,mean_KO_Mock_8h,mean_WT_Inf_8h,mean_WT_Mock_8h
EMC1,0.46372364448958,2.50359088928351e-18,No,0.59243323583066,9.85976946593087e-28,No,3418.57173154699,2476.09153943305,3524.42652318696,2333.85169388036
MRTO4,-0.171872852782248,0.00573631571720103,No,-0.283480628054441,3.27294471225472e-06,No,3192.16291292134,3598.24196056761,2944.52591612409,3586.92222230923
AKR7L,-0.440906334772932,0.354450376366651,No,-0.522870654871956,0.253399149725903,No,5.16306212496803,10.042417366994,6.83848762603059,13.599043850153
AKR7A3,-0.620987284557641,0.169063817596425,No,0.193851583755996,0.712860050590397,No,3.37386874321822,9.04031854263537,13.0817862377959,10.5137431008964
AKR7A2,-0.181315098090515,0.0270996839829699,No,-0.134357157335161,0.113932949075914,No,840.524325221661,953.8129823225,1079.14654677171,1186.62541479138
CAPZB,-0.634174459745461,3.89326608989046e-27,No,-0.650870404712139,4.05058403935242e-27,No,2318.98392885735,3608.73358663054,2260.739111409,3562.98908048455
RPS14P3,1.33703289953323,5.37286533350994e-05,Up,1.41820259225811,3.17607300409342e-05,Up,50.968816169541,15.2483063493763,49.8785550678489,13.0597298450407
NBL1,-0.707333483531529,4.31596968838494e-06,No,-0.899932534216055,2.53457488963476e-10,No,211.804272929819,353.213803500962,438.91242034053,836.506083507616
HTR6,-0.624848300485717,0.158790491506228,No,-0.927546962397554,0.0265438293421084,No,1.63689012908353,7.52496563914897,6.35504134853944,22.630191570599
TMCO4,-0.677808353824906,0.00170071224525039,No,-0.809189627837272,8.38746518679871e-05,No,82.5900471317056,137.461480973046,126.175280158616,230.084581945753
OTUD3,0.659674194305968,5.44463934278174e-15,No,0.766174427506309,3.97311656924041e-19,No,1082.15418364386,681.076982296142,1204.68068441589,701.141228200364
CAMK2N1,1.33394649909996,2.02933790605185e-06,Up,0.862970566323432,0.0011358097985104,No,74.6383073515431,24.0781593827269,146.775004699414,74.6856932140347
MUL1,0.210029086676305,0.0120043518783879,No,0.280584403857733,0.00066368970727875,No,1291.93954863174,1115.1006437751,1458.46848804004,1199.11867207562
FAM43B,0.755670778491744,0.0386428367838048,No,0.401273495803528,0.223944469402051,No,20.7331920760372,8.85369878651107,92.3012499236656,67.6454411221493
PINK1,-0.137942632569463,0.347600472710629,No,-0.139751209160214,0.307589491128567,No,328.24950297165,362.104735292058,545.5859973979,600.177935127011
PINK1-AS,-0.316290902534531,0.104825560861433,No,-0.391037845918879,0.0378816191472605,No,157.131755977337,197.990539287212,191.218224727455,253.323398881191
DDOST,0.0447022288289616,0.44172273800453,No,0.0328244177012614,0.590738928236973,No,5990.77835715964,5807.17603088239,5956.74446361377,5818.53546663144
KIF17,-0.428454287855146,0.00291371366959625,No,-0.0741351587144635,0.737115070498627,No,315.178089242626,427.801065848793,168.084989632856,176.894742478659
SH2D5,-0.603132349193788,1.01823778876778e-08,No,-0.812073967411108,4.35636455377915e-13,No,481.495150915057,736.834662147082,363.711845631784,645.832402258039
HP1BP3,-0.167995283425061,0.00143302057577367,No,-0.229724450318594,1.4142564078521e-05,No,2690.60459648017,3024.75273636108,2660.21841897235,3121.66813708206
EIF4G3,-0.656273109556084,1.63650804368896e-23,No,-0.79076676935006,2.13598172269532e-31,No,1485.2315105559,2348.50725594095,1349.4204095034,2341.77257433788
ECE1,-0.293169365340515,0.000524338140130777,No,-0.262070013257572,0.00249139546788464,No,987.979595648075,1213.39006720722,1152.20078020918,1382.27711433073
NBPF3,-0.202742027270842,0.299604586212874,No,-0.254741899009417,0.174758012713842,No,175.05882094234,202.923940564322,217.399160753778,259.81064573077
ALPL,-0.858263501858304,2.36849513845023e-40,No,-0.715131544928579,3.49569770110425e-25,No,1562.86066670375,2845.43949387809,1297.54182265945,2144.01927531504
RAP1GAP,-0.149459126795008,0.614149703516436,No,-0.285423017901159,0.230424984538785,No,65.20852983107,73.1370259594638,132.867479897313,164.165464853303
USP48,0.328672218745031,2.8054235334944e-05,No,0.374665268895148,1.89897512397367e-06,No,2051.72030005973,1630.24215596567,2221.91770282363,1707.51726237138
LDLRAD2,-0.493771793013367,0.272836547341737,No,-0.262656994859568,0.586173713889275,No,7.40216591409478,13.8295902747234,17.8077215137075,23.4233213216524
HSPG2,-0.221029900343124,0.227459468612769,No,-0.100938590396207,0.624468089251371,No,1086.23922086327,1274.57396998916,926.978735965677,996.18026463404
LINC00339,-0.152715269606643,0.516734520348714,No,-0.403746325780497,0.0395409096044587,No,118.947286389959,133.013763917033,149.885908751175,201.888548411296
CDC42,-0.483714157131936,2.35145447105059e-14,No,-0.531795418898803,8.08699297124432e-17,No,2737.18341838553,3833.31528765324,2813.29012496538,4078.5800218187
ZBTB40,-0.194361598722071,0.00946243044933825,No,0.0245733277634736,0.825925618990141,No,1443.15709709324,1653.28201630682,966.369961910378,949.56512159854
EPHB2,0.0500639204085365,0.899197581501753,No,-0.846750633427022,4.52158038463858e-05,No,45.7448429643789,43.6902547112691,182.842705180731,342.164372180418
KDM1A,-0.0504341628204059,0.366313694335751,No,-0.0423293802962928,0.469252591922087,No,4721.4153514854,4890.48747900835,4534.78405074814,4676.89434686814
LUZP1,-0.00193210508575417,0.992484812441233,No,0.0750173350179743,0.446017883600877,No,1275.24087745011,1276.86084051029,1317.81564764891,1248.89498581375
HTR1D,-0.0251269687541726,0.97167925800203,No,-0.429059830575352,0.353484238883848,No,12.543831551986,12.9003637090758,14.5727372104508,23.1075790469274
HNRNPR,-0.629804205043697,1.83970895540841e-49,No,-0.691451213653608,4.98769571784697e-57,No,6007.78586147117,9308.76399643339,5485.7954241515,8876.20468451373
ZNF436,-0.00086732655933516,0.999123996983503,No,0.0465659709330767,0.628860106944775,No,1164.27057339397,1164.85552876392,1282.27686968196,1243.0706346501
TCEA3,-0.3793534878192,0.437850399808908,No,-0.528645383463333,0.24658577751316,No,4.03306944403695,7.61785487839348,6.81624733332179,14.0800544067062
ASAP3,0.204106070766289,0.0153031299906043,No,0.260784523837615,0.00262586728798213,No,1285.66584287238,1114.62147153015,1151.75190131448,959.967417685345
E2F2,-0.498798849398615,7.52959208511452e-09,No,-0.411539321487968,1.13853554475058e-06,No,725.525793822182,1029.33937688449,1144.23394936133,1527.34242806411
ID3,0.153294202303932,0.0478149206741182,No,0.252503861803564,0.000732601707311483,No,3860.1300125937,3467.70328938865,3474.11686900431,2913.79995684071
RPL11,-0.0153716659425864,0.85649499498312,No,-0.165676112166157,0.00490601489286257,No,18361.2483481757,18558.2826966943,16050.4301730268,18017.5283109971
PITHD1,0.170515678425059,0.0187984572657924,No,0.134327411073583,0.0820074980758784,No,1727.18491672186,1534.17371327998,1728.40095019882,1576.04451022539
LYPLA2,-0.000880468952801389,0.999123996983503,No,0.105702776247545,0.236996765941818,No,1375.03885907485,1375.54756539321,1316.63078886101,1221.56876338387
GALE,-0.696080669475528,8.56267908895193e-07,No,-0.615266730348232,1.36778338832423e-05,No,228.822683877672,377.156432758319,313.022850429186,485.83188789794
HMGCL,-0.312413922310528,0.238805339588845,No,-0.331205577516914,0.201062885366195,No,120.426861626611,152.840898635839,156.456532988883,201.494221428731
FUCA1,0.596469501976497,6.7351153864242e-05,No,0.458752397709502,0.00263748615138826,No,285.509310994703,185.513995161367,342.820284071512,246.58712914709
CNR2,0.989905990580987,0.0109604570911988,No,0.565581134131087,0.181338929883332,No,38.1687723090772,13.3934998298612,37.0403347137208,20.3536546291255
PNRC2,-0.343281608475579,1.15815311472648e-11,No,-0.317356866449547,2.75029488776775e-09,No,2987.13077748275,3793.904578933,2582.66853588922,3226.73897239399
SRSF10,0.326901038836717,1.85986525927914e-09,No,0.217343228666439,0.000122780948796733,No,5497.18541014943,4379.56070238711,5428.00864019063,4669.70897823219
IFNLR1,0.322134859566253,0.108659435116303,No,0.28772956434647,0.122385117942898,No,146.67197134775,115.523799553672,274.74119411131,222.816000927639
GRHL3,0.225997897170298,0.662972940888008,No,0.0218471505588645,0.971458066806259,No,2.67246560908968,0.96316354077644,2.66533332978224,2.54475079723885
STPG1,-0.555494792740702,0.00910624732688799,No,-0.174980820537849,0.499615932814559,No,110.621168642868,167.119343045599,127.499535353059,145.590446853774
NIPAL3,-0.00863166168469347,0.978231410749198,No,-0.0969997195090871,0.651358578990107,No,292.641827104395,293.770672449447,333.48926389836,356.186493533356
RCAN3,-0.491973063821821,0.000708691070981918,No,-0.490129573743168,0.00117055411141761,No,360.897507633579,513.612272044425,332.901943738277,474.624962561738
SRRM1,0.872121366714633,1.38508452141664e-46,No,0.944842153446642,8.97788623510842e-52,No,4956.06718374895,2697.48943628146,4609.76808233969,2383.27014483698
CLIC4,-0.748043872057509,3.90660901169346e-43,No,-0.702269008867762,4.09615684488344e-36,No,2743.15199495747,4619.28690734627,2623.89311977647,4282.50823792146
RUNX3,0.866762307171794,2.70843667819205e-23,No,0.874082146455894,8.48530955114201e-24,No,914.046073087559,496.97287922689,1166.47923519458,630.879074391201
SYF2,0.352815089410539,0.000812348765655158,No,0.202784012097456,0.0786407058168714,No,1034.94528369435,806.578199579957,986.150650682731,854.203377533602
RHD,0.554784608813842,0.225690068748875,No,0.621354139220141,0.163699778703583,No,23.6218351719905,12.1334141543168,27.1131684014064,13.0601853129889
TMEM50A,-0.230980440722484,0.0078734531598778,No,-0.179459219255708,0.0581719462939886,No,1209.64043844696,1421.95951744646,1046.65667882069,1187.91996719773
LDLRAP1,-0.486067554872491,0.00430812282470988,No,-0.515595171666971,0.00254983808344106,No,272.442274992277,387.462217974452,307.453571762973,446.131037750124
MAN1C1,-0.748532140732782,0.0319678640354209,No,-0.261938877926054,0.507190396676714,No,37.4823294529906,71.3383503940253,77.8687082486082,97.6793709482457
MTFR1L,-0.44034658441502,1.49487647416685e-05,No,-0.565003073851073,8.82381039838632e-08,No,444.04943884657,606.068051696421,410.078870138437,610.685017627951
AUNIP,0.435932888166589,0.000383155447328153,No,0.279363463162373,0.0378556084297764,No,478.465391400462,351.261013602191,451.004154235842,369.51268134491
PAQR7,-0.35972208586456,0.0714435088976327,No,-0.20410632675696,0.336496404241303,No,124.980615946121,163.120426470861,180.311405446318,208.706568681553
STMN1,-0.383503999255072,2.84541775376743e-10,No,-0.237862740059684,0.000210538093031836,No,3618.80879379035,4728.48254221555,3625.20545767625,4278.48485523703
PAFAH2,0.0934976594960088,0.615272873027182,No,-0.138696591824488,0.431115250380858,No,276.136356096269,258.24758744446,268.72709938549,297.107753310201
SCARNA17,1.18138081528944,0.000733833064514411,Up,0.923733656005687,0.0141460819954321,No,72.1145587960537,24.8719608387514,40.2694357003064,15.6380398067889
PDIK1L,0.0497116830192325,0.843099161902662,No,-0.414670047794166,0.0214863101253947,No,227.688885886299,219.290498906548,216.439851032954,292.227880067341
FAM110D,0.456295980923228,0.304135328882376,No,0.664309864726571,0.117356605143066,No,28.9355453103547,18.2362428229005,27.3524634446536,13.1056020552728
ZNF593,-0.150487555096359,0.23380500776423,No,0.0720969951756821,0.614040270035106,No,827.119361450777,919.928476249797,884.573280793983,838.312610298252
CNKSR1,-0.222393670425357,0.67826828891236,No,0.360725441687139,0.4554394126504,No,7.95867965806987,10.9196998051726,10.5423924067331,5.96110647042208
CEP85,0.614332213568399,3.51397343226148e-22,No,0.731879224589342,4.64858572891262e-28,No,2719.84673719336,1771.2782899078,2332.46169492985,1402.18619812028
SH3BGRL3,-0.252997300299728,0.0933672789280708,No,-0.0708134726953015,0.681311009173528,No,265.110102506388,317.802699843721,442.225895321475,463.536347981822
UBXN11,-0.33188787632473,0.0480697503690867,No,-0.406507647742347,0.0202609733726238,No,246.246947074426,312.876442984828,196.552040407926,264.284537006307
LIN28A,-0.111271434192633,0.00865171345223061,No,0.171082305833496,0.00131922800462945,No,7395.07640116074,7989.25261566934,2088.50201050085,1855.45484598952
DHDDS,-0.0324916562755791,0.785280861523144,No,0.1603846676375,0.0976003345221573,No,830.974105117851,850.746110863588,820.136747298159,733.058996908907
HMGN2,-0.568229325009105,4.86254944099768e-29,No,-0.610666728884859,1.62159624702473e-33,No,9521.87841553956,14142.9986208646,11902.8361859126,18212.1092718685
RPS6KA1,-0.0120334556231775,0.926170179507455,No,0.0310455154333241,0.786435514347444,No,1077.72999649649,1087.00746453859,1004.21938189526,981.258048654285
ARID1A,-0.111908111308764,0.406001989803166,No,0.0201419197315857,0.899016580532138,No,3556.64462605052,3849.45528944061,3304.85215537089,3257.70428159968
PIGV,-0.381436017712753,0.237305893349579,No,-0.569236233603912,0.055522029833063,No,43.6437405227474,59.5606652400176,57.965841566204,91.0953905404642
ZDHHC18,-0.657451590382562,8.79712703567334e-13,No,-0.565627704687712,2.59381096164712e-09,No,536.426582105407,852.062878648598,610.929340301349,909.01245485661
SFN,1.15918343964047,0.00207183827427556,Up,1.24475884879373,0.00095052320269684,Up,38.0188536000403,11.7184985420327,45.8777444650253,13.4469118319407
GPN2,0.0209011033437409,0.859511017726637,No,0.0796277306874856,0.412601346919352,No,872.229878066223,860.080754829789,952.810992154774,901.56640254775
GPATCH3,0.70296043096587,6.20324625874072e-13,No,0.849478174686233,1.51885435546795e-16,No,1007.80297016908,614.247061258235,904.039504691984,498.830317209813
NUDC,-0.182377693203501,0.0015506814815777,No,-0.252943826296656,8.84711260922344e-06,No,5720.04396705187,6494.48381751819,5315.0781941692,6340.63266366503
TRNP1,-0.213152195006956,0.394033821772299,No,-0.677619650421065,0.00142348955248587,No,100.16003030084,117.112947657457,107.893924315659,178.437794297685
SLC9A1,-0.170786567266839,0.140123244340957,No,0.0423885897871713,0.77540209634574,No,544.306738594255,614.191132809366,547.150898360956,532.202775235696
WDTC1,-0.574342446115719,4.74933657066034e-06,No,-0.628400202553818,1.30834815493015e-06,No,327.783363718896,493.37334963554,322.484456771625,505.055245084882
TMEM222,0.24510365551985,0.0178018277405643,No,-0.086322523620201,0.473991606983799,No,700.139781030143,589.62108602569,741.946358547374,791.038726096616
MAP3K6,-0.0169661677179507,0.948254310526196,No,0.0127521380190366,0.960001753995859,No,224.950470304846,228.143309436448,203.327638225191,200.895272011402
GPR3,2.11919313286535,4.81263137050986e-26,Up,2.32598404734715,1.90710671385053e-31,Up,227.430690908144,45.6500920314244,322.438981847395,56.3332559441424
WASF2,0.268901648276707,2.0501060708628e-05,No,0.213832774985829,0.00107585328892075,No,2913.22289848727,2415.79206800606,3140.6324347712,2708.08556049586
AHDC1,-0.20277636554995,0.248317917515073,No,-0.28005865647325,0.105844752802247,No,224.081789352292,259.425452326782,225.777010603246,276.258509854844
IFI6,-0.549995464249057,0.127186372741317,No,-0.49677634504467,0.115118544895397,No,16.4415838401885,27.649431125859,77.2622095987071,114.839581415344
FAM76A,0.576518393999484,8.96003963405874e-06,No,0.500303194758032,0.000326087669019696,No,362.476737093788,240.3101681212,333.273315738427,232.998355008031
STX12,0.0538648560742353,0.733730548598629,No,-0.067640842448374,0.651358578990107,No,507.619919991712,489.206012021896,525.322062368284,550.239677468937
PPP1R8,0.28979237198447,1.80178504584419e-06,No,0.157665360659592,0.0193423584578172,No,2174.40335746462,1776.65823326776,1966.89078910474,1761.8483060438
THEMIS2,0.370876930281831,0.137261501850114,No,-0.332391141224684,0.200816511795496,No,159.446732841551,120.761043652282,104.454240589266,136.102426114144
RPA2,-0.337661963964521,1.18790519009243e-06,No,-0.592443024962345,4.94061311913993e-17,No,1597.83510440187,2022.89614607153,1314.07559948751,1990.96279540853
SMPDL3B,-0.441741490558091,0.32027557179766,No,-0.322741275049048,0.481219229308694,No,14.5439965053159,23.2490362769944,22.5879046221893,31.3422171499399
XKR8,0.0227654408601874,0.909833708265345,No,0.0762963753196015,0.65163537366218,No,389.620579040806,383.536363054234,401.249795786118,380.807745628175
EYA3,0.354010237426488,7.14181334764196e-05,No,0.615617106380209,3.18115635332927e-12,No,1242.90988474767,968.533977217199,1326.28143903422,860.553466742507
PTAFR,-0.274807832313782,0.577672457569254,No,-0.690715531453913,0.103809170467969,No,13.166174481656,17.8649355619819,10.4540191881614,23.029175005317
DNAJC8,-0.0739566400009299,0.36108506856128,No,-0.0723857468691495,0.377000077242134,No,3717.90074292106,3914.33580019151,3543.66920398613,3725.15053331991
SESN2,0.29906685007907,0.00368556998374105,No,0.398424894711229,6.58048921423126e-05,No,542.236075575106,439.718803802742,711.651758649434,539.603414556221
MED18,-0.317904706792165,0.0701788826391651,No,-0.465940386527874,0.00714058454421982,No,190.264544128855,239.4319494125,183.246245345687,258.125117027539
PHACTR4,0.333602905850906,3.50414453459801e-06,No,0.29969082033139,7.9569242093917e-05,No,1275.61297668178,1010.72317423745,1238.79363647372,1003.31547075836
RCC1,-0.553231932750459,5.82203400488208e-36,No,-0.612276150855888,1.15707775973277e-40,No,4233.87253783193,6219.67807484741,3645.0565035215,5581.0532745606
SNHG3,0.225037986468733,0.00026887728609484,No,0.451930810271724,3.79738258872779e-14,No,3055.61063549106,2612.32621571771,3663.26135179601,2667.26913655025
SNORA73B,0.453003773915653,0.305198786986662,No,-0.0145386603553566,0.981482949973132,No,29.9997018806502,19.1628721249991,21.111803318374,21.0904303231684
TRNAU1AP,-0.216218698140019,0.2080457089836,No,-0.231622839209143,0.191457480064251,No,307.525668997557,359.12831984348,275.072180215047,325.11692644213
SNHG12,1.13239363138727,7.43356798652836e-54,Up,1.24132761014242,1.06935684196463e-59,Up,3045.00726111749,1378.84373481286,2669.5858293243,1120.88458043003
TAF12,-0.381148646653815,0.00395440624759288,No,-0.539919694204754,4.2214865052528e-05,No,434.527071071289,569.208415994658,407.270334216701,598.637527906365
RAB42,0.198266949696038,0.432095689128979,No,-0.170893710837739,0.526472836072328,No,199.532450710812,172.465178406865,135.859441378115,154.877608713346
GMEB1,0.179447793347063,0.212093393879738,No,0.226170314230989,0.105169396884663,No,425.828101647518,374.307716590455,492.606145247704,418.164696043804
YTHDF2,0.0489776941776231,0.35808840980267,No,0.0545430915444661,0.323887828479893,No,3225.76291721,3117.92367574972,2940.7930114414,2833.35180200444
OPRD1,0.523647356970255,0.254981246560661,No,0.373725004043676,0.435280088786231,No,9.98564556396082,4.35518139192375,11.8787083414825,7.35350657943521
EPB41,-0.3498055685235,8.06967828678269e-08,No,-0.260183405209886,9.66045061147127e-05,No,1628.90869577596,2079.04909592013,2074.67089056257,2488.52456912922
